;DATE;T_Q_Moyenne;Anomalies;Month;Day
4045;2021-01-28 00:00:00;9,596987724;1;1;28
4046;2021-01-29 00:00:00;9,054306984;1;1;29
4047;2021-01-30 00:00:00;7,398857594;1;1;30
4048;2021-01-31 00:00:00;6,873989105;1;1;31
4049;2021-02-01 00:00:00;7,887404442;1;2;1
4050;2021-02-02 00:00:00;9,929265976;1;2;2
4051;2021-02-03 00:00:00;9,265972137;1;2;3
4052;2021-02-04 00:00:00;7,856156826;1;2;4
4053;2021-02-05 00:00:00;8,421390533;1;2;5
4054;2021-02-06 00:00:00;7,606631279;1;2;6
4055;2021-02-07 00:00:00;3,643762827;1;2;7
4056;2021-02-08 00:00:00;1,663131714;1;2;8
4057;2021-02-09 00:00:00;1,521492124;1;2;9
4058;2021-02-10 00:00:00;0,236746863;1;2;10
4059;2021-02-11 00:00:00;-0,456065506;1;2;11
4060;2021-02-12 00:00:00;-0,394925207;1;2;12
4061;2021-02-13 00:00:00;-1,677173376;1;2;13
4062;2021-02-14 00:00:00;0,227143139;1;2;14
4063;2021-02-15 00:00:00;5,191933155;1;2;15
4064;2021-02-16 00:00:00;7,664263725;1;2;16
4065;2021-02-17 00:00:00;7,86708498;1;2;17
4066;2021-02-18 00:00:00;7,99208498;1;2;18
4067;2021-02-19 00:00:00;8,850434303;1;2;19
4068;2021-02-20 00:00:00;10,60525703;1;2;20
4069;2021-02-21 00:00:00;10,5673275;1;2;21
4070;2021-02-22 00:00:00;10,32316971;1;2;22
4071;2021-02-23 00:00:00;11,17285633;1;2;23
4072;2021-02-24 00:00:00;11,35763264;1;2;24
4073;2021-02-25 00:00:00;9,854367256;1;2;25
4074;2021-02-26 00:00:00;7,387242317;1;2;26
4075;2021-02-27 00:00:00;5,561817646;1;2;27
4076;2021-02-28 00:00:00;5,64562273;1;2;28
4077;2021-03-01 00:00:00;6,937403679;1;3;1
4078;2021-03-02 00:00:00;8,20588398;1;3;2
4079;2021-03-03 00:00:00;8,331520081;1;3;3
4080;2021-03-04 00:00:00;7,493661404;1;3;4
4081;2021-03-05 00:00:00;5,080216408;1;3;5
4082;2021-03-06 00:00:00;3,803598881;1;3;6
4083;2021-03-07 00:00:00;4,407581806;1;3;7
4084;2021-03-08 00:00:00;3,92334199;1;3;8
4085;2021-03-09 00:00:00;3,449049711;1;3;9
4086;2021-03-10 00:00:00;5,34778595;1;3;10
4087;2021-03-11 00:00:00;9,056793213;1;3;11
4088;2021-03-12 00:00:00;6,706176758;1;3;12
4089;2021-03-13 00:00:00;6,536979675;1;3;13
4090;2021-03-14 00:00:00;5,081277847;1;3;14
4091;2021-03-15 00:00:00;6,001759052;1;3;15
4092;2021-03-16 00:00:00;5,99173069;1;3;16
4093;2021-03-17 00:00:00;5,456510544;1;3;17
4094;2021-03-18 00:00:00;3,466700554;1;3;18
4095;2021-03-19 00:00:00;3,015547991;1;3;19
4096;2021-03-20 00:00:00;2,500940323;1;3;20
4097;2021-03-21 00:00:00;3,827223778;1;3;21
4098;2021-03-22 00:00:00;4,399403572;1;3;22
4099;2021-03-23 00:00:00;5,501253605;1;3;23
4100;2021-03-24 00:00:00;7,534916878;1;3;24
4101;2021-03-25 00:00:00;7,922250271;1;3;25
4102;2021-03-26 00:00:00;8,347644806;1;3;26
4103;2021-03-27 00:00:00;6,849737167;1;3;27
4104;2021-03-28 00:00:00;8,316831589;1;3;28
4105;2021-03-29 00:00:00;11,33067131;1;3;29
4106;2021-03-30 00:00:00;13,27602196;1;3;30
4107;2021-03-31 00:00:00;14,05832005;1;3;31
4108;2021-04-01 00:00:00;13,99163914;1;4;1
4109;2021-04-02 00:00:00;11,05880547;1;4;2
4110;2021-04-03 00:00:00;7,527223587;1;4;3
4111;2021-04-04 00:00:00;7,098099232;1;4;4
4112;2021-04-05 00:00:00;6,309947491;1;4;5
4113;2021-04-06 00:00:00;2,545996666;1;4;6
4114;2021-04-07 00:00:00;2,344248056;1;4;7
4115;2021-04-08 00:00:00;5,6346035;1;4;8
4116;2021-04-09 00:00:00;8,843459129;1;4;9
4117;2021-04-10 00:00:00;9,391265869;1;4;10
4118;2021-04-11 00:00:00;6,745339394;1;4;11
4119;2021-04-12 00:00:00;4,234775543;1;4;12
4120;2021-04-13 00:00:00;4,677992344;1;4;13
4121;2021-04-14 00:00:00;4,900343418;1;4;14
4122;2021-04-15 00:00:00;4,528810978;1;4;15
4123;2021-04-16 00:00:00;4,461443901;1;4;16
4124;2021-04-17 00:00:00;5,897614002;1;4;17
4125;2021-04-18 00:00:00;6,678195;1;4;18
4126;2021-04-19 00:00:00;8,033380508;1;4;19
4127;2021-04-20 00:00:00;9,445672989;1;4;20
4128;2021-04-21 00:00:00;9,86875248;1;4;21
4129;2021-04-22 00:00:00;10,60664177;1;4;22
4130;2021-04-23 00:00:00;12,01656914;1;4;23
4131;2021-04-24 00:00:00;13,18692875;1;4;24
4132;2021-04-25 00:00:00;12,24599648;1;4;25
4133;2021-04-26 00:00:00;11,11683178;1;4;26
4134;2021-04-27 00:00:00;11,24915123;1;4;27
4135;2021-04-28 00:00:00;10,22119904;1;4;28
4136;2021-04-29 00:00:00;9,120884895;1;4;29
4137;2021-04-30 00:00:00;8,354266167;1;4;30
4138;2021-05-01 00:00:00;7,632834435;1;5;1
4139;2021-05-02 00:00:00;7,308825016;1;5;2
4140;2021-05-03 00:00:00;9,019692421;1;5;3
4141;2021-05-04 00:00:00;10,24477291;1;5;4
4142;2021-05-05 00:00:00;8,964354515;1;5;5
4143;2021-05-06 00:00:00;9,438667297;1;5;6
4144;2021-05-07 00:00:00;10,35028267;1;5;7
4145;2021-05-08 00:00:00;14,81652832;1;5;8
4146;2021-05-09 00:00:00;16,81940842;1;5;9
4147;2021-05-10 00:00:00;12,75466061;1;5;10
4148;2021-05-11 00:00:00;10,13046932;1;5;11
4149;2021-05-12 00:00:00;10,32328129;1;5;12
4150;2021-05-13 00:00:00;10,00376129;1;5;13
4151;2021-05-14 00:00:00;9,970956802;1;5;14
4152;2021-05-15 00:00:00;10,5033865;1;5;15
4153;2021-05-16 00:00:00;11,40598488;1;5;16
4154;2021-05-17 00:00:00;10,72914505;1;5;17
4155;2021-05-18 00:00:00;10,23998165;1;5;18
4156;2021-05-19 00:00:00;9,946825981;1;5;19
4157;2021-05-20 00:00:00;11,88619137;1;5;20
4158;2021-05-21 00:00:00;11,74020481;1;5;21
4159;2021-05-22 00:00:00;10,47387791;1;5;22
4160;2021-05-23 00:00:00;11,18415928;1;5;23
4161;2021-05-24 00:00:00;10,39893818;1;5;24
4162;2021-05-25 00:00:00;10,60352802;1;5;25
4163;2021-05-26 00:00:00;11,51737785;1;5;26
4164;2021-05-27 00:00:00;13,51115036;1;5;27
4165;2021-05-28 00:00:00;15,47067356;1;5;28
4166;2021-05-29 00:00:00;16,2451973;1;5;29
4167;2021-05-30 00:00:00;16,13875771;1;5;30
4168;2021-05-31 00:00:00;17,07765961;1;5;31
4169;2021-06-01 00:00:00;18,16451836;1;6;1
4170;2021-06-02 00:00:00;17,43418884;1;6;2
4171;2021-06-03 00:00:00;17,98835373;1;6;3
4172;2021-06-04 00:00:00;16,32718277;1;6;4
4173;2021-06-05 00:00:00;15,01132202;1;6;5
4174;2021-06-06 00:00:00;15,46998501;1;6;6
4175;2021-06-07 00:00:00;16,47840691;1;6;7
4176;2021-06-08 00:00:00;17,72824478;1;6;8
4177;2021-06-09 00:00:00;18,5456028;1;6;9
4178;2021-06-10 00:00:00;19,2592907;1;6;10
4179;2021-06-11 00:00:00;19,96797371;1;6;11
4180;2021-06-12 00:00:00;19,91535568;1;6;12
4181;2021-06-13 00:00:00;20,80381012;1;6;13
4182;2021-06-14 00:00:00;21,74464226;1;6;14
4183;2021-06-15 00:00:00;21,97812271;1;6;15
4184;2021-06-16 00:00:00;22,88272476;1;6;16
4185;2021-06-17 00:00:00;20,94922256;1;6;17
4186;2021-06-18 00:00:00;20,93993187;1;6;18
4187;2021-06-19 00:00:00;20,28981018;1;6;19
4188;2021-06-20 00:00:00;18,44513702;1;6;20
4189;2021-06-21 00:00:00;17,7075119;1;6;21
4190;2021-06-22 00:00:00;15,82021809;1;6;22
4191;2021-06-23 00:00:00;15,62813377;1;6;23
4192;2021-06-24 00:00:00;15,29243755;1;6;24
4193;2021-06-25 00:00:00;15,99974728;1;6;25
4194;2021-06-26 00:00:00;17,96793365;1;6;26
4195;2021-06-27 00:00:00;17,92607117;1;6;27
4196;2021-06-28 00:00:00;17,00678253;1;6;28
4197;2021-06-29 00:00:00;15,47355461;1;6;29
4198;2021-06-30 00:00:00;15,33473587;1;6;30
4199;2021-07-01 00:00:00;17,26803589;1;7;1
4200;2021-07-02 00:00:00;19,08188438;1;7;2
4201;2021-07-03 00:00:00;18,54221535;1;7;3
4202;2021-07-04 00:00:00;17,13891983;1;7;4
4203;2021-07-05 00:00:00;18,86500168;1;7;5
4204;2021-07-06 00:00:00;17,08192635;1;7;6
4205;2021-07-07 00:00:00;16,92486763;1;7;7
4206;2021-07-08 00:00:00;16,01307106;1;7;8
4207;2021-07-09 00:00:00;16,81168747;1;7;9
4208;2021-07-10 00:00:00;17,05985641;1;7;10
4209;2021-07-11 00:00:00;18,39936256;1;7;11
4210;2021-07-12 00:00:00;16,80717659;1;7;12
4211;2021-07-13 00:00:00;14,89910126;1;7;13
4212;2021-07-14 00:00:00;15,50416565;1;7;14
4213;2021-07-15 00:00:00;16,80999756;1;7;15
4214;2021-07-16 00:00:00;17,10293198;1;7;16
4215;2021-07-17 00:00:00;18,57591057;1;7;17
4216;2021-07-18 00:00:00;21,33769798;1;7;18
4217;2021-07-19 00:00:00;22,19342995;1;7;19
4218;2021-07-20 00:00:00;21,88207626;1;7;20
4219;2021-07-21 00:00:00;21,69347954;1;7;21
4220;2021-07-22 00:00:00;22,04349899;1;7;22
4221;2021-07-23 00:00:00;22,03827286;1;7;23
4222;2021-07-24 00:00:00;19,43425941;1;7;24
4223;2021-07-25 00:00:00;18,56909561;1;7;25
4224;2021-07-26 00:00:00;18,57262421;1;7;26
4225;2021-07-27 00:00:00;18,04508781;1;7;27
4226;2021-07-28 00:00:00;17,74201393;1;7;28
4227;2021-07-29 00:00:00;18,50459099;1;7;29
4228;2021-07-30 00:00:00;18,15940094;1;7;30
4229;2021-07-31 00:00:00;16,16877365;1;7;31
4230;2021-08-01 00:00:00;15,49889755;1;8;1
4231;2021-08-02 00:00:00;16,18013573;1;8;2
4232;2021-08-03 00:00:00;15,504529;1;8;3
4233;2021-08-04 00:00:00;15,82968044;1;8;4
4234;2021-08-05 00:00:00;17,1477356;1;8;5
4235;2021-08-06 00:00:00;17,45977402;1;8;6
4236;2021-08-07 00:00:00;16,14807892;1;8;7
4237;2021-08-08 00:00:00;15,82906342;1;8;8
4238;2021-08-09 00:00:00;17,3036499;1;8;9
4239;2021-08-10 00:00:00;19,37903404;1;8;10
4240;2021-08-11 00:00:00;20,75133514;1;8;11
4241;2021-08-12 00:00:00;21,97531319;1;8;12
4242;2021-08-13 00:00:00;22,04185295;1;8;13
4243;2021-08-14 00:00:00;22,94399452;1;8;14
4244;2021-08-15 00:00:00;21,43181419;1;8;15
4245;2021-08-16 00:00:00;17,28405762;1;8;16
4246;2021-08-17 00:00:00;15,76275826;1;8;17
4247;2021-08-18 00:00:00;16,09065819;1;8;18
4248;2021-08-19 00:00:00;16,82046127;1;8;19
4249;2021-08-20 00:00:00;18,34062958;1;8;20
4250;2021-08-21 00:00:00;19,24371147;1;8;21
4251;2021-08-22 00:00:00;18,13289452;1;8;22
4252;2021-08-23 00:00:00;17,00842094;1;8;23
4253;2021-08-24 00:00:00;17,14995956;1;8;24
4254;2021-08-25 00:00:00;17,19702721;1;8;25
4255;2021-08-26 00:00:00;16,71881294;1;8;26
4256;2021-08-27 00:00:00;15,69847298;1;8;27
4257;2021-08-28 00:00:00;15,05775356;1;8;28
4258;2021-08-29 00:00:00;15,12668896;1;8;29
4259;2021-08-30 00:00:00;15,80233574;1;8;30
4260;2021-08-31 00:00:00;16,40103149;1;8;31
4261;2021-09-01 00:00:00;16,78843498;1;9;1
4262;2021-09-02 00:00:00;17,67244148;1;9;2
4263;2021-09-03 00:00:00;18,05546951;1;9;3
4264;2021-09-04 00:00:00;18,44150925;1;9;4
4265;2021-09-05 00:00:00;19,28772736;1;9;5
4266;2021-09-06 00:00:00;20,24432945;1;9;6
4267;2021-09-07 00:00:00;20,69783592;1;9;7
4268;2021-09-08 00:00:00;20,14123535;1;9;8
4269;2021-09-09 00:00:00;18,57720375;1;9;9
4270;2021-09-10 00:00:00;17,40512466;1;9;10
4271;2021-09-11 00:00:00;16,66895485;1;9;11
4272;2021-09-12 00:00:00;16,75652122;1;9;12
4273;2021-09-13 00:00:00;18,53053856;1;9;13
4274;2021-09-14 00:00:00;19,37821388;1;9;14
4275;2021-09-15 00:00:00;18,21644783;1;9;15
4276;2021-09-16 00:00:00;16,41431618;1;9;16
4277;2021-09-17 00:00:00;15,77091694;1;9;17
4278;2021-09-18 00:00:00;15,34478283;1;9;18
4279;2021-09-19 00:00:00;13,89836121;1;9;19
4280;2021-09-20 00:00:00;13,73607922;1;9;20
4281;2021-09-21 00:00:00;13,3991518;1;9;21
4282;2021-09-22 00:00:00;13,48797035;1;9;22
4283;2021-09-23 00:00:00;14,1346035;1;9;23
4284;2021-09-24 00:00:00;15,11314201;1;9;24
4285;2021-09-25 00:00:00;16,56107903;1;9;25
4286;2021-09-26 00:00:00;16,29253006;1;9;26
4287;2021-09-27 00:00:00;14,96088696;1;9;27
4288;2021-09-28 00:00:00;13,29088211;1;9;28
4289;2021-09-29 00:00:00;12,48009491;1;9;29
4290;2021-09-30 00:00:00;10,64335823;1;9;30
4291;2021-10-01 00:00:00;12,50716686;1;10;1
4292;2021-10-02 00:00:00;15,31346512;1;10;2
4293;2021-10-03 00:00:00;14,20164776;1;10;3
4294;2021-10-04 00:00:00;11,63956738;1;10;4
4295;2021-10-05 00:00:00;11,42633438;1;10;5
4296;2021-10-06 00:00:00;10,3184185;1;10;6
4297;2021-10-07 00:00:00;10,53441143;1;10;7
4298;2021-10-08 00:00:00;11,0555706;1;10;8
4299;2021-10-09 00:00:00;10,68511963;1;10;9
4300;2021-10-10 00:00:00;9,884422302;1;10;10
4301;2021-10-11 00:00:00;9,580408096;1;10;11
4302;2021-10-12 00:00:00;9,2993536;1;10;12
4303;2021-10-13 00:00:00;8,413899422;1;10;13
4304;2021-10-14 00:00:00;7,915770054;1;10;14
4305;2021-10-15 00:00:00;9,067033768;1;10;15
4306;2021-10-16 00:00:00;9,007288933;1;10;16
4307;2021-10-17 00:00:00;9,567286491;1;10;17
4308;2021-10-18 00:00:00;11,72074413;1;10;18
4309;2021-10-19 00:00:00;14,85752106;1;10;19
4310;2021-10-20 00:00:00;15,34872532;1;10;20
4311;2021-10-21 00:00:00;11,20488262;1;10;21
4312;2021-10-22 00:00:00;8,165194511;1;10;22
4313;2021-10-23 00:00:00;7,366599083;1;10;23
4314;2021-10-24 00:00:00;8,179164886;1;10;24
4315;2021-10-25 00:00:00;9,919510841;1;10;25
4316;2021-10-26 00:00:00;10,23514938;1;10;26
4317;2021-10-27 00:00:00;9,352203369;1;10;27
4318;2021-10-28 00:00:00;10,57544422;1;10;28
4319;2021-10-29 00:00:00;11,99995995;1;10;29
4320;2021-10-30 00:00:00;12,25586319;1;10;30
4321;2021-10-31 00:00:00;12,92106819;1;10;31
4322;2021-11-01 00:00:00;9,524120331;1;11;1
4323;2021-11-02 00:00:00;8,025172234;1;11;2
4324;2021-11-03 00:00:00;6,475566387;1;11;3
4325;2021-11-04 00:00:00;5,4092803;1;11;4
4326;2021-11-05 00:00:00;5,434209347;1;11;5
4327;2021-11-06 00:00:00;4,844844341;1;11;6
4328;2021-11-07 00:00:00;6,725080967;1;11;7
4329;2021-11-08 00:00:00;6,135331631;1;11;8
4330;2021-11-09 00:00:00;5,074949265;1;11;9
4331;2021-11-10 00:00:00;5,662191391;1;11;10
4332;2021-11-11 00:00:00;6,571047306;1;11;11
4333;2021-11-12 00:00:00;7,191801071;1;11;12
4334;2021-11-13 00:00:00;8,876577377;1;11;13
4335;2021-11-14 00:00:00;8,390224457;1;11;14
4336;2021-11-15 00:00:00;6,98644352;1;11;15
4337;2021-11-16 00:00:00;6,298453331;1;11;16
4338;2021-11-17 00:00:00;6,379983902;1;11;17
4339;2021-11-18 00:00:00;6,303255081;1;11;18
4340;2021-11-19 00:00:00;6,094874859;1;11;19
4341;2021-11-20 00:00:00;5,755357742;1;11;20
4342;2021-11-21 00:00:00;5,171785355;1;11;21
4343;2021-11-22 00:00:00;4,828063011;1;11;22
4344;2021-11-23 00:00:00;4,288050652;1;11;23
4345;2021-11-24 00:00:00;3,867398024;1;11;24
4346;2021-11-25 00:00:00;3,415972471;1;11;25
4347;2021-11-26 00:00:00;3,147927761;1;11;26
4348;2021-11-27 00:00:00;2,516043186;1;11;27
4349;2021-11-28 00:00:00;1,503608942;1;11;28
4350;2021-11-29 00:00:00;0,662282646;1;11;29
4351;2021-11-30 00:00:00;2,86665988;1;11;30
4352;2021-12-01 00:00:00;5,871451378;1;12;1
4353;2021-12-02 00:00:00;2,571138144;1;12;2
4354;2021-12-03 00:00:00;2,827486753;1;12;3
4355;2021-12-04 00:00:00;6,231389046;1;12;4
4356;2021-12-05 00:00:00;3,100353718;1;12;5
4357;2021-12-06 00:00:00;3,531823874;1;12;6
4358;2021-12-07 00:00:00;4,935736179;1;12;7
4359;2021-12-08 00:00:00;3,365446806;1;12;8
4360;2021-12-09 00:00:00;2,666498184;1;12;9
4361;2021-12-10 00:00:00;3,848736286;1;12;10
4362;2021-12-11 00:00:00;3,303730249;1;12;11
4363;2021-12-12 00:00:00;5,347058296;1;12;12
4364;2021-12-13 00:00:00;5,375748158;1;12;13
4365;2021-12-14 00:00:00;4,674909115;1;12;14
4366;2021-12-15 00:00:00;4,646664143;1;12;15
4367;2021-12-16 00:00:00;4,783592701;1;12;16
4368;2021-12-17 00:00:00;4,386039257;1;12;17
4369;2021-12-18 00:00:00;3,722179651;1;12;18
4370;2021-12-19 00:00:00;2,762515306;1;12;19
4371;2021-12-20 00:00:00;1,999615788;1;12;20
4372;2021-12-21 00:00:00;0,354761422;1;12;21
4373;2021-12-22 00:00:00;0,553507864;1;12;22
4374;2021-12-23 00:00:00;5,445188046;1;12;23
4375;2021-12-24 00:00:00;7,643893719;1;12;24
4376;2021-12-25 00:00:00;7,510271072;1;12;25
4377;2021-12-26 00:00:00;7,397857189;1;12;26
4378;2021-12-27 00:00:00;8,351365089;1;12;27
4379;2021-12-28 00:00:00;9,943358421;1;12;28
4380;2021-12-29 00:00:00;11,36921692;1;12;29
4381;2021-12-30 00:00:00;11,34899902;1;12;30
4382;2021-12-31 00:00:00;9,411848068;1;12;31
4383;2022-01-01 00:00:00;9,032035828;1;1;1
4384;2022-01-02 00:00:00;9,576840401;1;1;2
4385;2022-01-03 00:00:00;9,3256464;1;1;3
4386;2022-01-04 00:00:00;8,111605644;1;1;4
4387;2022-01-05 00:00:00;2,237029791;1;1;5
4388;2022-01-06 00:00:00;1,115436792;1;1;6
4389;2022-01-07 00:00:00;2,708542347;1;1;7
4390;2022-01-08 00:00:00;5,020299435;1;1;8
4391;2022-01-09 00:00:00;4,453245163;1;1;9
4392;2022-01-10 00:00:00;3,469551325;1;1;10
4393;2022-01-11 00:00:00;1,797634363;1;1;11
4394;2022-01-12 00:00:00;0,840679348;1;1;12
4395;2022-01-13 00:00:00;0,756672084;1;1;13
4396;2022-01-14 00:00:00;0,954407573;1;1;14
4397;2022-01-15 00:00:00;0,555185974;1;1;15
4398;2022-01-16 00:00:00;0,90660125;1;1;16
4399;2022-01-17 00:00:00;2,431449652;1;1;17
4400;2022-01-18 00:00:00;2,578234911;1;1;18
4401;2022-01-19 00:00:00;2,662282705;1;1;19
4402;2022-01-20 00:00:00;2,628346205;1;1;20
4403;2022-01-21 00:00:00;0,957319021;1;1;21
4404;2022-01-22 00:00:00;1,469915152;1;1;22
4405;2022-01-23 00:00:00;2,12932682;1;1;23
4406;2022-01-24 00:00:00;1,672199845;1;1;24
4407;2022-01-25 00:00:00;0,988020599;1;1;25
4408;2022-01-26 00:00:00;0,741285861;1;1;26
4409;2022-01-27 00:00:00;1,439375281;1;1;27
4410;2022-01-28 00:00:00;2,772068501;1;1;28
4411;2022-01-29 00:00:00;4,007935524;1;1;29
4412;2022-01-30 00:00:00;4,835371971;1;1;30
4413;2022-01-31 00:00:00;4,315952301;1;1;31
4414;2022-02-01 00:00:00;4,323170185;1;2;1
4415;2022-02-02 00:00:00;7,103608608;1;2;2
4416;2022-02-03 00:00:00;6,09696722;1;2;3
4417;2022-02-04 00:00:00;5,812960148;1;2;4
4418;2022-02-05 00:00:00;4,086453438;1;2;5
4419;2022-02-06 00:00:00;5,708289146;1;2;6
4420;2022-02-07 00:00:00;5,523908138;1;2;7
4421;2022-02-08 00:00:00;5,158714294;1;2;8
4422;2022-02-09 00:00:00;6,025323391;1;2;9
4423;2022-02-10 00:00:00;6,282551765;1;2;10
4424;2022-02-11 00:00:00;3,645066738;1;2;11
4425;2022-02-12 00:00:00;2,389526844;1;2;12
4426;2022-02-13 00:00:00;6,324231625;1;2;13
4427;2022-02-14 00:00:00;6,41850996;1;2;14
4428;2022-02-15 00:00:00;5,48082304;1;2;15
4429;2022-02-16 00:00:00;8,973231316;1;2;16
4430;2022-02-17 00:00:00;10,13343048;1;2;17
4431;2022-02-18 00:00:00;9,098341942;1;2;18
4432;2022-02-19 00:00:00;5,315012455;1;2;19
4433;2022-02-20 00:00:00;7,461483955;1;2;20
4434;2022-02-21 00:00:00;6,527143002;1;2;21
4435;2022-02-22 00:00:00;6,992782116;1;2;22
4436;2022-02-23 00:00:00;7,247755527;1;2;23
4437;2022-02-24 00:00:00;6,520400524;1;2;24
4438;2022-02-25 00:00:00;3,639031649;1;2;25
4439;2022-02-26 00:00:00;3,332308769;1;2;26
4440;2022-02-27 00:00:00;3,983077288;1;2;27
4441;2022-02-28 00:00:00;4,944328785;1;2;28
4442;2022-03-01 00:00:00;5,918459415;1;3;1
4443;2022-03-02 00:00:00;6,44904995;1;3;2
4444;2022-03-03 00:00:00;7,185816765;1;3;3
4445;2022-03-04 00:00:00;5,89441967;1;3;4
4446;2022-03-05 00:00:00;3,881813526;1;3;5
4447;2022-03-06 00:00:00;2,559765339;1;3;6
4448;2022-03-07 00:00:00;1,837970018;1;3;7
4449;2022-03-08 00:00:00;4,36134243;1;3;8
4450;2022-03-09 00:00:00;6,55020237;1;3;9
4451;2022-03-10 00:00:00;7,716740608;1;3;10
4452;2022-03-11 00:00:00;8,202800751;1;3;11
4453;2022-03-12 00:00:00;7,473726273;1;3;12
4454;2022-03-13 00:00:00;6,833249092;1;3;13
4455;2022-03-14 00:00:00;7,696239471;1;3;14
4456;2022-03-15 00:00:00;10,12341213;1;3;15
4457;2022-03-16 00:00:00;10,08143997;1;3;16
4458;2022-03-17 00:00:00;8,181964874;1;3;17
4459;2022-03-18 00:00:00;7,838465691;1;3;18
4460;2022-03-19 00:00:00;8,366548538;1;3;19
4461;2022-03-20 00:00:00;8,039162636;1;3;20
4462;2022-03-21 00:00:00;9,264061928;1;3;21
4463;2022-03-22 00:00:00;8,365143776;1;3;22
4464;2022-03-23 00:00:00;8,180540085;1;3;23
4465;2022-03-24 00:00:00;9,013849258;1;3;24
4466;2022-03-25 00:00:00;9,793004036;1;3;25
4467;2022-03-26 00:00:00;10,38149071;1;3;26
4468;2022-03-27 00:00:00;10,79521847;1;3;27
4469;2022-03-28 00:00:00;11,35566139;1;3;28
4470;2022-03-29 00:00:00;10,91423416;1;3;29
4471;2022-03-30 00:00:00;8,606611252;1;3;30
4472;2022-03-31 00:00:00;5,574373245;1;3;31
4473;2022-04-01 00:00:00;1,276071668;1;4;1
4474;2022-04-02 00:00:00;0,951496184;1;4;2
4475;2022-04-03 00:00:00;1,04336834;1;4;3
4476;2022-04-04 00:00:00;3,259452105;1;4;4
4477;2022-04-05 00:00:00;7,323068619;1;4;5
4478;2022-04-06 00:00:00;8,655913353;1;4;6
4479;2022-04-07 00:00:00;9,865618706;1;4;7
4480;2022-04-08 00:00:00;8,834967613;1;4;8
4481;2022-04-09 00:00:00;5,2038517;1;4;9
4482;2022-04-10 00:00:00;6,714314461;1;4;10
4483;2022-04-11 00:00:00;11,14181137;1;4;11
4484;2022-04-12 00:00:00;12,63028717;1;4;12
4485;2022-04-13 00:00:00;12,20492363;1;4;13
4486;2022-04-14 00:00:00;13,27811337;1;4;14
4487;2022-04-15 00:00:00;13,81246567;1;4;15
4488;2022-04-16 00:00:00;12,95544815;1;4;16
4489;2022-04-17 00:00:00;11,66724586;1;4;17
4490;2022-04-18 00:00:00;10,93861675;1;4;18
4491;2022-04-19 00:00:00;10,44664383;1;4;19
4492;2022-04-20 00:00:00;10,46659946;1;4;20
4493;2022-04-21 00:00:00;11,12986279;1;4;21
4494;2022-04-22 00:00:00;11,85483265;1;4;22
4495;2022-04-23 00:00:00;10,85936069;1;4;23
4496;2022-04-24 00:00:00;10,28662491;1;4;24
4497;2022-04-25 00:00:00;10,32618332;1;4;25
4498;2022-04-26 00:00:00;10,53939533;1;4;26
4499;2022-04-27 00:00:00;11,61459827;1;4;27
4500;2022-04-28 00:00:00;12,97421169;1;4;28
4501;2022-04-29 00:00:00;12,85951233;1;4;29
4502;2022-04-30 00:00:00;11,29757404;1;4;30
4503;2022-05-01 00:00:00;11,06989479;1;5;1
4504;2022-05-02 00:00:00;12,16615486;1;5;2
4505;2022-05-03 00:00:00;12,49949455;1;5;3
4506;2022-05-04 00:00:00;12,03904152;1;5;4
4507;2022-05-05 00:00:00;11,6959362;1;5;5
4508;2022-05-06 00:00:00;12,74820995;1;5;6
4509;2022-05-07 00:00:00;13,87285614;1;5;7
4510;2022-05-08 00:00:00;14,48899078;1;5;8
4511;2022-05-09 00:00:00;16,15822983;1;5;9
4512;2022-05-10 00:00:00;17,29619026;1;5;10
4513;2022-05-11 00:00:00;17,66006851;1;5;11
4514;2022-05-12 00:00:00;15,88955688;1;5;12
4515;2022-05-13 00:00:00;15,70946217;1;5;13
4516;2022-05-14 00:00:00;17,1632843;1;5;14
4517;2022-05-15 00:00:00;18,99194336;1;5;15
4518;2022-05-16 00:00:00;18,42503166;1;5;16
4519;2022-05-17 00:00:00;19,92624474;1;5;17
4520;2022-05-18 00:00:00;20,81900406;1;5;18
4521;2022-05-19 00:00:00;20,2278614;1;5;19
4522;2022-05-20 00:00:00;19,38499832;1;5;20
4523;2022-05-21 00:00:00;18,95207214;1;5;21
4524;2022-05-22 00:00:00;19,78536224;1;5;22
4525;2022-05-23 00:00:00;16,28858757;1;5;23
4526;2022-05-24 00:00:00;13,11689186;1;5;24
4527;2022-05-25 00:00:00;13,79742146;1;5;25
4528;2022-05-26 00:00:00;14,93255138;1;5;26
4529;2022-05-27 00:00:00;15,82384777;1;5;27
4530;2022-05-28 00:00:00;15,29847336;1;5;28
4531;2022-05-29 00:00:00;13,19023418;1;5;29
4532;2022-05-30 00:00:00;13,79597664;1;5;30
4533;2022-05-31 00:00:00;15,07479858;1;5;31
4534;2022-06-01 00:00:00;16,62562752;1;6;1
4535;2022-06-02 00:00:00;18,43607903;1;6;2
4536;2022-06-03 00:00:00;19,20845985;1;6;3
4537;2022-06-04 00:00:00;20,07186699;1;6;4
4538;2022-06-05 00:00:00;17,66918564;1;6;5
4539;2022-06-06 00:00:00;17,0112915;1;6;6
4540;2022-06-07 00:00:00;16,74373245;1;6;7
4541;2022-06-08 00:00:00;15,38003445;1;6;8
4542;2022-06-09 00:00:00;15,27289772;1;6;9
